"battle-pieces" "chapman-iliad" "chapman-odyssey" "confidence-man" "hawthorne-and-his-mosses" "israel-potter" "milton-complete" "moby-dick" "piazza-tales" "pierre" "shakespeare-complete"
"they^ll" 0.0260662735003747 0 0 0 0 0.0015300814003305 0 0.00140606765060156 0 0 0.00491797613319474
"towns" 0.00325828418754684 0.00811575383759217 0.0027759117482137 0.00320687554116025 0 0.00459024420099149 0.00141082526223715 0.00234344608433594 0.00499531689041524 0.00260130455423395 0.00106334619096103
"understanding" 0 0.000579696702685155 0.00333109409785644 0.00748270959604058 0 0.0015300814003305 0.00352706315559286 0.00187475686746875 0.00374648766781143 0.00390195683135092 0.00212669238192205
"usual" 0 0.00231878681074062 0.0027759117482137 0.00855166810976066 0 0.0015300814003305 0.000705412631118573 0.00421820295180469 0.0112394630034343 0.00455228296990941 0.000664591369350641
"verona" 0 0 0 0 0 0 0 0 0 0 0.00651299541963628
"wills" 0 0.00637666372953671 0.00499664114678466 0 0 0 0.00141082526223715 0.000468689216867188 0 0.000650326138558487 0.00332295684675321
"wishes" 0 0.00173909010805547 0.00499664114678466 0 0 0 0.00141082526223715 0 0.00124882922260381 0.000650326138558487 0.00438630303771423
"abused" 0 0 0 0.00320687554116025 0 0 0 0 0 0.000650326138558487 0.00584840405028564
"ado" 0 0 0 0.00534479256860041 0 0.0015300814003305 0 0.00140606765060156 0.00249765844520762 0.00130065227711697 0.00465213958545449
"amazed" 0 0.000579696702685155 0.00055518234964274 0 0.0141663125088539 0.003060162800661 0 0 0.00124882922260381 0.0052026091084679 0.00451922131158436
"audience" 0 0.00231878681074062 0 0 0 0.003060162800661 0.00634871368006716 0 0.00249765844520762 0.00130065227711697 0.00385462994223372
"blank" 0 0 0 0.00855166810976066 0 0.003060162800661 0.00352706315559286 0.0037495137349375 0.00249765844520762 0.00715358752414336 0.00159501928644154
"burden" 0.00651656837509368 0.000579696702685155 0.00388627644749918 0.00106895851372008 0 0.0015300814003305 0.00634871368006716 0.00328082451807031 0 0.00195097841567546 0.00225961065579218
"capitol" 0.0130331367501874 0 0 0 0 0 0.000705412631118573 0 0 0 0.00571548577641551
"charms" 0.00325828418754684 0.00115939340537031 0.00222072939857096 0 0.0141663125088539 0.003060162800661 0.00917036420454145 0.000937378433734375 0 0.00260130455423395 0.00252544720353244
"chosen" 0 0.00231878681074062 0.00333109409785644 0 0.0141663125088539 0.0015300814003305 0.00564330104894858 0.00140606765060156 0.00249765844520762 0.00455228296990941 0.00212669238192205
"colonel" 0.0553908311882962 0.000579696702685155 0 0.025655004329282 0 0.00765040700165249 0.000705412631118573 0 0 0 0
"confident" 0 0.0052172703241664 0.00388627644749918 0.00748270959604058 0 0.0015300814003305 0.000705412631118573 0.00187475686746875 0.00124882922260381 0.00130065227711697 0.00212669238192205
"consort" 0 0.00405787691879609 0.00721737054535562 0 0 0.00612032560132199 0.0077595389423043 0.00140606765060156 0.00124882922260381 0 0.00119626446483115
"constance" 0 0 0 0 0 0 0 0 0 0 0.00638007714576615
"continue" 0 0.000579696702685155 0.00055518234964274 0.00320687554116025 0 0 0.00211623789335572 0.00234344608433594 0 0.0052026091084679 0.00358879339449346
"country^s" 0.0130331367501874 0.00347818021611093 0 0 0 0.003060162800661 0 0.000468689216867188 0 0.000650326138558487 0.00451922131158436
"crossed" 0.0130331367501874 0 0 0.00106895851372008 0 0.00612032560132199 0 0.00656164903614063 0.00999063378083047 0.00780391366270184 0.000664591369350641
"cups" 0 0.00695636043222186 0.00999328229356932 0 0 0 0.00282165052447429 0.00187475686746875 0.00124882922260381 0.000650326138558487 0.00106334619096103
"cutting" 0 0.00115939340537031 0.00333109409785644 0.00106895851372008 0 0.00459024420099149 0 0.0117172304216797 0.00249765844520762 0.00130065227711697 0.000930427917090898
"decks" 0.019549705125281 0.00173909010805547 0.00166554704892822 0.00213791702744017 0 0.00765040700165249 0 0.00984247355421094 0.00874180455822666 0 0.000132918273870128
"delights" 0 0.00231878681074062 0.00610700584607014 0.00213791702744017 0 0 0.00634871368006716 0.000937378433734375 0 0.00325163069279244 0.00199377410805192
"discretion" 0 0.00231878681074062 0.00222072939857096 0.00106895851372008 0 0.0015300814003305 0.000705412631118573 0.000937378433734375 0.00249765844520762 0 0.00438630303771423
"disguise" 0 0.00115939340537031 0.00166554704892822 0.00106895851372008 0 0.0107105698023135 0.00282165052447429 0.000468689216867188 0.00374648766781143 0.00585293524702638 0.00239252892966231
"dish" 0 0 0.00111036469928548 0.00106895851372008 0 0.003060162800661 0.000705412631118573 0.00468689216867188 0.00249765844520762 0 0.00398754821610385
"drown^d" 0 0.0115939340537031 0 0 0 0 0.00141082526223715 0 0 0 0.00345587512062333
"etc" 0 0.0121736307563883 0.00943809994392658 0 0 0.0015300814003305 0 0.00140606765060156 0.00624414611301904 0 0.000132918273870128
"fairies" 0 0.000579696702685155 0 0 0 0 0.000705412631118573 0 0.00749297533562285 0.000650326138558487 0.005183812680935
"favours" 0 0.00231878681074062 0.00388627644749918 0 0 0 0.00141082526223715 0 0 0 0.00465213958545449
"fore" 0 0.000579696702685155 0.00166554704892822 0 0 0.0015300814003305 0 0.00703033825300781 0.00124882922260381 0 0.00358879339449346
"formed" 0.00325828418754684 0 0 0.00534479256860041 0 0.0137707326029745 0 0.00984247355421094 0.00749297533562285 0.00325163069279244 0.000132918273870128
"fowl" 0 0.00347818021611093 0.00222072939857096 0.00106895851372008 0 0.003060162800661 0.00564330104894858 0.00421820295180469 0.00999063378083047 0.000650326138558487 0.00119626446483115
"hanged" 0 0 0 0.00106895851372008 0 0 0 0 0.00124882922260381 0 0.0061142405980259
"hears" 0.00651656837509368 0.00173909010805547 0.00166554704892822 0.00106895851372008 0 0.0015300814003305 0.00282165052447429 0.00281213530120313 0 0.00260130455423395 0.00319003857288308
"heralds" 0 0.015072114269814 0.00610700584607014 0 0 0 0 0 0 0.000650326138558487 0.00132918273870128
"impious" 0.00651656837509368 0.0052172703241664 0.00721737054535562 0 0 0 0.00705412631118573 0.00187475686746875 0.00124882922260381 0.00325163069279244 0.000531673095480513
"inn" 0 0 0 0.00106895851372008 0 0.0137707326029745 0.000705412631118573 0.00562427060240625 0 0.00845423980126033 0.00159501928644154
"inquire" 0 0.00289848351342578 0.0055518234964274 0.00106895851372008 0 0.003060162800661 0.000705412631118573 0.00140606765060156 0 0.00130065227711697 0.00319003857288308
"instances" 0.00325828418754684 0.000579696702685155 0 0.00106895851372008 0.0141663125088539 0 0 0.0145293657228828 0.00374648766781143 0.00260130455423395 0.000797509643220769
"instinct" 0.00651656837509368 0.000579696702685155 0.00222072939857096 0.00320687554116025 0 0.00765040700165249 0.00423247578671144 0.0037495137349375 0.00124882922260381 0.00325163069279244 0.00172793756031167
"lock" 0.00325828418754684 0 0.00333109409785644 0.0064137510823205 0 0.00459024420099149 0 0.00281213530120313 0.00499531689041524 0.00325163069279244 0.00225961065579218
"luck" 0 0 0.00111036469928548 0.00427583405488033 0 0.00459024420099149 0.00141082526223715 0.00609295981927344 0.00249765844520762 0 0.00292420202514282
"marcellus" 0 0 0 0 0 0 0 0 0 0 0.00638007714576615
"mounted" 0.00977485256264051 0.00173909010805547 0.00055518234964274 0.00106895851372008 0 0.00459024420099149 0.00282165052447429 0.00656164903614063 0.00499531689041524 0.00390195683135092 0.00119626446483115
"nathaniel" 0 0 0 0 0.155829437597393 0 0 0 0 0 0.00491797613319474
"navy" 0.00325828418754684 0.00927514724296248 0.00333109409785644 0 0 0.012240651202644 0 0.00234344608433594 0.00374648766781143 0.000650326138558487 0.00106334619096103
"plate" 0 0.00289848351342578 0.00111036469928548 0.00534479256860041 0.0141663125088539 0.0107105698023135 0.000705412631118573 0.00328082451807031 0.00624414611301904 0.00390195683135092 0.00119626446483115
"pole" 0 0.000579696702685155 0.00055518234964274 0.00213791702744017 0 0.0015300814003305 0.0077595389423043 0.00890509512047656 0.00374648766781143 0.00260130455423395 0.000797509643220769
"provide" 0 0.00289848351342578 0.0055518234964274 0.00320687554116025 0 0.003060162800661 0.00141082526223715 0.000937378433734375 0.00124882922260381 0.00130065227711697 0.00279128375127269
"punishment" 0 0 0 0 0 0.0015300814003305 0.0169299031468457 0.00140606765060156 0.00124882922260381 0 0.00252544720353244
"receiv^d" 0 0.0208690812966656 0 0 0 0 0.00846495157342287 0 0 0 0
"roaring" 0.00651656837509368 0.00289848351342578 0.00222072939857096 0 0 0.0015300814003305 0 0.00421820295180469 0.00249765844520762 0.000650326138558487 0.00319003857288308
"rode" 0.0162914209377342 0.00289848351342578 0.00222072939857096 0.00106895851372008 0 0.0015300814003305 0.0126974273601343 0 0 0.00195097841567546 0.00146210101257141
"roll" 0.0260662735003747 0.000579696702685155 0.00111036469928548 0.00427583405488033 0 0.00459024420099149 0 0.00796771668674219 0.00374648766781143 0.00325163069279244 0.000664591369350641
"roots" 0.00325828418754684 0.00579696702685155 0.00499664114678466 0.00106895851372008 0.0141663125088539 0.003060162800661 0.00282165052447429 0.00140606765060156 0.00124882922260381 0.00260130455423395 0.00159501928644154
"score" 0 0.00115939340537031 0 0.00427583405488033 0 0.00765040700165249 0.00141082526223715 0.00421820295180469 0.00124882922260381 0.00325163069279244 0.00265836547740256
"sex" 0 0.00405787691879609 0.00388627644749918 0 0 0 0.0077595389423043 0.000468689216867188 0 0.00390195683135092 0.00212669238192205
"slaughter^d" 0 0.0173909010805547 0 0 0 0 0.00211623789335572 0 0 0 0.00199377410805192
"split" 0 0 0.0027759117482137 0.00106895851372008 0 0 0 0.00656164903614063 0.00624414611301904 0.00260130455423395 0.00252544720353244
"square" 0.00651656837509368 0.000579696702685155 0.00055518234964274 0.00427583405488033 0 0.003060162800661 0.00282165052447429 0.00515558138553906 0.00374648766781143 0.00390195683135092 0.0018608558341818
"stain" 0.00325828418754684 0 0.0055518234964274 0 0 0 0.00352706315559286 0 0 0 0.0042533847638441
"strongly" 0.00651656837509368 0.00115939340537031 0.00222072939857096 0 0 0.0015300814003305 0.00211623789335572 0.00515558138553906 0.00124882922260381 0.000650326138558487 0.00305712029901295
"support" 0.00651656837509368 0.000579696702685155 0.00111036469928548 0.00213791702744017 0 0.003060162800661 0.00634871368006716 0.000468689216867188 0.00624414611301904 0.00910456593981882 0.00132918273870128
"thereof" 0 0.00115939340537031 0.00111036469928548 0 0 0 0.00987577683566002 0.000937378433734375 0.00124882922260381 0.00325163069279244 0.00292420202514282
"threat" 0.00325828418754684 0.0121736307563883 0.00499664114678466 0.00106895851372008 0 0.0015300814003305 0.00141082526223715 0.000937378433734375 0.00249765844520762 0.000650326138558487 0.00106334619096103
"trace" 0.0130331367501874 0 0.00055518234964274 0.00427583405488033 0 0.003060162800661 0.00282165052447429 0.00234344608433594 0.00499531689041524 0.0104052182169358 0.00106334619096103
"trembling" 0 0.00753605713490702 0.00111036469928548 0 0 0.003060162800661 0.00282165052447429 0.00234344608433594 0.00124882922260381 0.00585293524702638 0.00159501928644154
"trim" 0.00977485256264051 0.00115939340537031 0.00499664114678466 0.00106895851372008 0 0.00612032560132199 0.00352706315559286 0.000468689216867188 0.00499531689041524 0.000650326138558487 0.00239252892966231
"twain" 0.00325828418754684 0.00173909010805547 0.00111036469928548 0 0 0 0.00211623789335572 0.00281213530120313 0.00249765844520762 0.000650326138558487 0.00398754821610385
"vein" 0.00651656837509368 0.00579696702685155 0.00666218819571288 0.00427583405488033 0 0 0.000705412631118573 0.000937378433734375 0 0.00325163069279244 0.00159501928644154
"villains" 0 0 0 0 0 0 0 0.00140606765060156 0 0.00130065227711697 0.00571548577641551
"wisely" 0.00651656837509368 0.00115939340537031 0.00055518234964274 0.00213791702744017 0.0141663125088539 0.0015300814003305 0.00282165052447429 0.000468689216867188 0.00124882922260381 0.00195097841567546 0.00398754821610385
"amends" 0 0.00753605713490702 0.00444145879714192 0.00106895851372008 0 0 0.00282165052447429 0 0.00124882922260381 0.000650326138558487 0.00252544720353244
"arriv" 0 0 0.0260935704332088 0 0 0 0 0 0 0 0
"arrival" 0 0.00173909010805547 0.00721737054535562 0.00213791702744017 0 0.00612032560132199 0 0.00234344608433594 0.00374648766781143 0.00845423980126033 0.000531673095480513
"ask^d" 0 0.0173909010805547 0 0 0 0 0.00423247578671144 0 0 0 0.00146210101257141
"banks" 0.00651656837509368 0.00231878681074062 0.00055518234964274 0.00320687554116025 0.0141663125088539 0.00612032560132199 0.00634871368006716 0.00281213530120313 0 0.00260130455423395 0.00172793756031167
"basket" 0 0 0.00222072939857096 0.00106895851372008 0 0.00459024420099149 0 0.00234344608433594 0.00124882922260381 0.00195097841567546 0.00398754821610385
"bassianus" 0 0 0 0 0 0 0 0 0 0 0.00624715887189603
"belong" 0 0 0.00222072939857096 0.00320687554116025 0 0.0168308954036355 0.00141082526223715 0.00515558138553906 0.00124882922260381 0.00195097841567546 0.00159501928644154
"blacks" 0.0162914209377342 0 0 0 0 0 0 0.000937378433734375 0.0487043396815485 0 0.000132918273870128
"blast" 0.00977485256264051 0 0.00166554704892822 0.00106895851372008 0 0.0015300814003305 0.00564330104894858 0.00703033825300781 0.00124882922260381 0.00325163069279244 0.00132918273870128
"brabantio" 0 0 0 0 0 0 0 0 0 0 0.00624715887189603
"breathing" 0.00325828418754684 0.00173909010805547 0.00333109409785644 0.00106895851372008 0 0.003060162800661 0.00352706315559286 0.00281213530120313 0 0.00130065227711697 0.00279128375127269
"bury" 0 0.00173909010805547 0 0.00213791702744017 0 0 0 0.00281213530120313 0.00124882922260381 0.000650326138558487 0.00451922131158436
"capable" 0 0.00173909010805547 0.00055518234964274 0.00320687554116025 0.0283326250177079 0.0015300814003305 0.00141082526223715 0.00281213530120313 0.00499531689041524 0.00650326138558487 0.00199377410805192
"chaos" 0 0.000579696702685155 0.00055518234964274 0.00106895851372008 0 0.00612032560132199 0.0211623789335572 0.00187475686746875 0 0.00195097841567546 0.000398754821610385
"chariots" 0 0.0191299911886101 0.0027759117482137 0 0 0 0.00423247578671144 0 0 0 0.000398754821610385
"comprehend" 0 0.00173909010805547 0.00166554704892822 0.00106895851372008 0 0 0.00282165052447429 0.00234344608433594 0.00374648766781143 0.0169084796025207 0.000265836547740256
"conscious" 0 0 0.00111036469928548 0 0.0141663125088539 0.0015300814003305 0.00282165052447429 0.0037495137349375 0.00249765844520762 0.0188594580181961 0
"crying" 0 0.00463757362148124 0.00222072939857096 0.00427583405488033 0.0141663125088539 0 0 0.00187475686746875 0 0 0.00345587512062333
"dancing" 0.00325828418754684 0.00463757362148124 0.0027759117482137 0.00213791702744017 0 0.0015300814003305 0.00211623789335572 0.0037495137349375 0 0.00130065227711697 0.00225961065579218
"devise" 0 0.000579696702685155 0.00222072939857096 0 0 0 0.00282165052447429 0 0.00249765844520762 0 0.00478505785932462
"disposed" 0 0.000579696702685155 0 0.00855166810976066 0 0.00612032560132199 0 0.00187475686746875 0.00874180455822666 0.00260130455423395 0.00252544720353244
"dwelt" 0 0.0133330241617586 0.0055518234964274 0.00106895851372008 0 0 0.00493788841783001 0.000468689216867188 0.00374648766781143 0 0.000265836547740256
"eating" 0 0.00115939340537031 0.00610700584607014 0.00213791702744017 0 0 0.00211623789335572 0.00562427060240625 0.00624414611301904 0.000650326138558487 0.00146210101257141
"enterprise" 0 0.00115939340537031 0 0 0 0.00612032560132199 0.00141082526223715 0.00187475686746875 0.00124882922260381 0.00390195683135092 0.00372171166836359
"everlasting" 0 0 0.00222072939857096 0.00213791702744017 0 0 0.00564330104894858 0.00421820295180469 0.00249765844520762 0.00325163069279244 0.00225961065579218
"female" 0 0.00463757362148124 0.00333109409785644 0.00427583405488033 0 0 0.00352706315559286 0.00140606765060156 0 0.00325163069279244 0.00212669238192205
"groan" 0.00651656837509368 0.00463757362148124 0.00055518234964274 0.00320687554116025 0 0.0015300814003305 0.00211623789335572 0.000937378433734375 0 0.000650326138558487 0.00345587512062333
"hated" 0 0.00289848351342578 0 0.00213791702744017 0 0 0.00423247578671144 0.00328082451807031 0 0.00130065227711697 0.00332295684675321
"immortals" 0 0.00753605713490702 0.0183210175382104 0 0 0 0 0.000468689216867188 0 0 0
"invention" 0 0.000579696702685155 0.0027759117482137 0.00962062662348074 0 0 0.00141082526223715 0.000468689216867188 0.00499531689041524 0.00195097841567546 0.00292420202514282
"ly" 0 0.00869545054027733 0.00444145879714192 0 0 0 0.00493788841783001 0 0 0 0.00225961065579218
"mariana" 0 0 0 0 0 0 0 0 0 0 0.00624715887189603
"messala" 0 0 0 0 0 0 0 0 0 0 0.00624715887189603
"montague" 0 0 0 0 0 0 0 0 0 0 0.00624715887189603
"noblest" 0.00325828418754684 0.0052172703241664 0.00166554704892822 0 0 0 0.00282165052447429 0.00140606765060156 0.00124882922260381 0.00585293524702638 0.00225961065579218
"numerous" 0.00325828418754684 0 0.00111036469928548 0.00213791702744017 0 0.003060162800661 0.0112866020978972 0.007499027469875 0.00124882922260381 0.00455228296990941 0
"offices" 0 0.00115939340537031 0.00166554704892822 0.00213791702744017 0 0.003060162800661 0.000705412631118573 0.000468689216867188 0.00749297533562285 0.0052026091084679 0.00292420202514282
"ope" 0 0.00637666372953671 0.00610700584607014 0 0 0 0.00141082526223715 0 0 0.000650326138558487 0.00292420202514282
"perpetual" 0 0.00115939340537031 0.0027759117482137 0.00320687554116025 0 0 0.00917036420454145 0 0.00249765844520762 0.00260130455423395 0.00239252892966231
"purchase" 0 0.00173909010805547 0.00333109409785644 0.00213791702744017 0.0141663125088539 0.003060162800661 0.00282165052447429 0 0.00124882922260381 0.00130065227711697 0.00345587512062333
"rushing" 0.00325828418754684 0.00695636043222186 0.00166554704892822 0 0 0.0015300814003305 0.00282165052447429 0.00703033825300781 0.00374648766781143 0.00195097841567546 0.000664591369350641
"shock" 0.00651656837509368 0.00115939340537031 0.00166554704892822 0 0.0141663125088539 0.0015300814003305 0.00282165052447429 0.00703033825300781 0 0.00845423980126033 0.000797509643220769
"soothsayer" 0 0 0 0 0 0 0 0 0 0 0.00624715887189603
"steady" 0.00651656837509368 0 0 0.00534479256860041 0 0 0 0.0135919872891484 0.00124882922260381 0.00650326138558487 0
"strove" 0.019549705125281 0.00173909010805547 0.00499664114678466 0.00213791702744017 0 0 0.00282165052447429 0.0037495137349375 0.00499531689041524 0.0052026091084679 0.000398754821610385
"tone" 0 0 0 0.00748270959604058 0 0.00918048840198299 0 0.00281213530120313 0.0174836091164533 0.00910456593981882 0
"ugly" 0 0.00173909010805547 0.00111036469928548 0.00534479256860041 0.0141663125088539 0 0.00211623789335572 0.00187475686746875 0.00749297533562285 0.00130065227711697 0.00279128375127269
"unfold" 0.00325828418754684 0.00173909010805547 0.00388627644749918 0 0 0 0.00493788841783001 0.000468689216867188 0.00124882922260381 0.000650326138558487 0.00345587512062333
"whatsoever" 0 0.00753605713490702 0.00610700584607014 0 0 0.0015300814003305 0.000705412631118573 0.00234344608433594 0 0.000650326138558487 0.00199377410805192
"wreck" 0.00977485256264051 0 0 0.00213791702744017 0 0.0015300814003305 0.00211623789335572 0.00562427060240625 0.00499531689041524 0.000650326138558487 0.00279128375127269
"aire" 0 0 0 0 0 0 0.0324489810314543 0 0 0 0
"alcinous" 0 0 0.0238728410346378 0 0 0 0.00211623789335572 0 0 0 0
"arrive" 0.00325828418754684 0.00289848351342578 0.0083277352446411 0 0 0.00459024420099149 0.00282165052447429 0.00234344608433594 0.00499531689041524 0.00325163069279244 0.000531673095480513
"athenian" 0 0.00231878681074062 0.00166554704892822 0.00213791702744017 0 0 0.00141082526223715 0 0 0 0.00465213958545449
"awful" 0.00325828418754684 0 0.00166554704892822 0.00213791702744017 0 0.0015300814003305 0.00564330104894858 0.00890509512047656 0.00374648766781143 0.00325163069279244 0.000531673095480513
"bank" 0.00325828418754684 0 0 0.00748270959604058 0 0.003060162800661 0.00917036420454145 0.00140606765060156 0.00249765844520762 0.0052026091084679 0.00132918273870128
"beauties" 0 0.00405787691879609 0.00999328229356932 0.00213791702744017 0.0141663125088539 0.0015300814003305 0.00423247578671144 0 0.00124882922260381 0 0.00132918273870128
"catching" 0.00651656837509368 0.000579696702685155 0 0.00855166810976066 0 0.00765040700165249 0 0.00328082451807031 0.00499531689041524 0.00715358752414336 0.00106334619096103
"chose" 0 0.00115939340537031 0.00111036469928548 0.00213791702744017 0 0.0015300814003305 0.0105811894667786 0.000468689216867188 0.00499531689041524 0.00195097841567546 0.00212669238192205
"commanding" 0.00651656837509368 0.00405787691879609 0.00721737054535562 0.00213791702744017 0.0141663125088539 0 0.00282165052447429 0.00234344608433594 0.00374648766781143 0.00130065227711697 0.000930427917090898
"continent" 0.00325828418754684 0.00173909010805547 0.00943809994392658 0.00213791702744017 0 0 0.00352706315559286 0.00187475686746875 0.00124882922260381 0.00130065227711697 0.00146210101257141
"discern" 0 0.00869545054027733 0.0083277352446411 0 0.0141663125088539 0 0.00493788841783001 0 0 0.00130065227711697 0.000797509643220769
"dismiss" 0 0.00173909010805547 0.00721737054535562 0.00320687554116025 0 0 0.00282165052447429 0 0.00124882922260381 0.00325163069279244 0.00225961065579218
"drinking" 0.00325828418754684 0.000579696702685155 0.00444145879714192 0.00427583405488033 0 0.00459024420099149 0 0.00234344608433594 0.00249765844520762 0.000650326138558487 0.00279128375127269
"duke^s" 0 0 0 0 0 0 0 0.000468689216867188 0 0 0.00598132232415577
"exceed" 0 0.00695636043222186 0.00721737054535562 0.00106895851372008 0 0 0.000705412631118573 0.00328082451807031 0 0.000650326138558487 0.00146210101257141
"execution" 0 0 0.00055518234964274 0.00213791702744017 0 0.003060162800661 0.00141082526223715 0 0.00249765844520762 0.00260130455423395 0.00438630303771423
"farmer" 0.00325828418754684 0 0 0.00962062662348074 0 0.0321317094069404 0 0.000468689216867188 0 0.00910456593981882 0
"feasts" 0 0.00637666372953671 0.00777255289499836 0 0 0 0.00282165052447429 0.000937378433734375 0 0 0.00199377410805192
"fenton" 0 0 0 0 0 0 0 0 0 0 0.0061142405980259
"franklin" 0 0 0 0 0 0.0673235816145419 0 0.000468689216867188 0 0 0.000132918273870128
"fray" 0.0325828418754684 0.00173909010805547 0.00388627644749918 0 0 0.00459024420099149 0.00211623789335572 0.000468689216867188 0 0.00130065227711697 0.00225961065579218
"fro" 0.00325828418754684 0.00115939340537031 0 0.00320687554116025 0 0.0107105698023135 0.00634871368006716 0.007499027469875 0.00499531689041524 0.00260130455423395 0
"glendower" 0 0 0 0 0 0 0 0 0 0 0.0061142405980259
"goats" 0 0.00463757362148124 0.012769194041783 0 0 0 0.00211623789335572 0.000468689216867188 0.00249765844520762 0 0.00119626446483115
"government" 0.0162914209377342 0.00115939340537031 0.00222072939857096 0.00534479256860041 0 0 0.00423247578671144 0.000468689216867188 0 0.000650326138558487 0.00292420202514282
"haply" 0 0.000579696702685155 0 0 0 0 0.00423247578671144 0.000468689216867188 0 0.000650326138558487 0.00491797613319474
"honey" 0 0.00289848351342578 0.00333109409785644 0 0 0 0.00141082526223715 0.000937378433734375 0 0.00130065227711697 0.00385462994223372
"hounds" 0 0.00869545054027733 0.00388627644749918 0 0 0.0015300814003305 0.00141082526223715 0 0.00124882922260381 0.000650326138558487 0.00252544720353244
"injury" 0 0.00115939340537031 0.00499664114678466 0.00534479256860041 0 0.003060162800661 0.000705412631118573 0.000937378433734375 0 0 0.00332295684675321
"liberal" 0.00325828418754684 0 0.00222072939857096 0.00748270959604058 0 0.00459024420099149 0.00211623789335572 0.00140606765060156 0 0.000650326138558487 0.00319003857288308
"lowly" 0.00651656837509368 0.000579696702685155 0 0.00427583405488033 0 0.003060162800661 0.00564330104894858 0.0037495137349375 0.00499531689041524 0.0052026091084679 0.00119626446483115
"lute" 0 0.000579696702685155 0.0138795587410685 0 0 0.0015300814003305 0.00282165052447429 0 0 0 0.00199377410805192
"mile" 0.00977485256264051 0 0 0 0.0141663125088539 0.0107105698023135 0 0.00281213530120313 0.00624414611301904 0 0.00319003857288308
"mortimer" 0 0 0 0 0 0 0 0 0 0 0.0061142405980259
"oberon" 0 0 0 0 0 0 0 0 0.00249765844520762 0 0.00584840405028564
"orleans" 0 0 0 0.00427583405488033 0 0 0 0.000468689216867188 0 0 0.00544964922867526
"overboard" 0 0 0 0.00213791702744017 0 0.00612032560132199 0 0.0126546088554141 0.00999063378083047 0.000650326138558487 0.000531673095480513
"painting" 0.00651656837509368 0 0.00055518234964274 0 0 0.003060162800661 0 0.00234344608433594 0.00249765844520762 0.0130065227711697 0.0018608558341818
"performance" 0 0.00347818021611093 0.00999328229356932 0 0 0.0015300814003305 0.00211623789335572 0.000468689216867188 0.00124882922260381 0.00130065227711697 0.0018608558341818
"persuade" 0.00325828418754684 0.00463757362148124 0.00388627644749918 0.00106895851372008 0 0 0 0.00140606765060156 0 0.00130065227711697 0.00319003857288308
"phebe" 0 0 0 0 0 0 0 0 0 0 0.0061142405980259
"pilot" 0.00325828418754684 0.000579696702685155 0.00222072939857096 0 0 0.0015300814003305 0.00352706315559286 0.00937378433734375 0.00874180455822666 0.000650326138558487 0.000797509643220769
"pious" 0 0.000579696702685155 0.00999328229356932 0 0 0 0.00282165052447429 0.00468689216867188 0.00124882922260381 0.00195097841567546 0.00119626446483115
"plead" 0.00325828418754684 0.000579696702685155 0.0027759117482137 0 0 0 0.00211623789335572 0 0 0 0.00478505785932462
"poets" 0.00325828418754684 0.0052172703241664 0.00499664114678466 0.00213791702744017 0.0283326250177079 0 0.00564330104894858 0.00140606765060156 0.00249765844520762 0.00455228296990941 0.000398754821610385
"prospect" 0.00325828418754684 0 0.00166554704892822 0 0 0.015300814003305 0.0105811894667786 0.00234344608433594 0.00499531689041524 0.00260130455423395 0.000531673095480513
"reveal" 0 0 0.00166554704892822 0.00427583405488033 0.0141663125088539 0 0.00282165052447429 0.00187475686746875 0.00499531689041524 0.0136568489097282 0.000664591369350641
"row" 0 0.000579696702685155 0.00499664114678466 0.00106895851372008 0 0.00612032560132199 0.00634871368006716 0.00656164903614063 0.00499531689041524 0.00130065227711697 0.000265836547740256
"serapis" 0 0 0 0 0 0.0688536630148724 0.000705412631118573 0 0 0 0
"shoes" 0.00651656837509368 0.00289848351342578 0.0055518234964274 0.00106895851372008 0.0141663125088539 0.00459024420099149 0 0.00281213530120313 0 0 0.00239252892966231
"size" 0 0.00405787691879609 0.00333109409785644 0 0 0.00918048840198299 0.00211623789335572 0.00562427060240625 0.00249765844520762 0 0.00132918273870128
"sober" 0.00651656837509368 0 0.00055518234964274 0.0106895851372008 0 0.00459024420099149 0.00352706315559286 0.00328082451807031 0.00374648766781143 0.00130065227711697 0.00172793756031167
"solitude" 0.00325828418754684 0.000579696702685155 0 0.00748270959604058 0 0.00459024420099149 0.00846495157342287 0.00140606765060156 0.0174836091164533 0.00325163069279244 0
"sounding" 0.0162914209377342 0.00463757362148124 0.00333109409785644 0.00106895851372008 0 0.0015300814003305 0.00211623789335572 0.00515558138553906 0.00499531689041524 0.00195097841567546 0.000531673095480513
"spy" 0.00325828418754684 0.00463757362148124 0.00499664114678466 0.00106895851372008 0 0.00612032560132199 0 0.000468689216867188 0 0 0.00292420202514282
"swine" 0 0.00173909010805547 0.0183210175382104 0 0 0.0015300814003305 0.00141082526223715 0 0 0 0.000930427917090898
"uncertain" 0.00325828418754684 0 0.00166554704892822 0.00748270959604058 0 0.003060162800661 0.00211623789335572 0.00468689216867188 0.00499531689041524 0.00390195683135092 0.00132918273870128
"unnatural" 0 0 0.00055518234964274 0.00106895851372008 0 0.0015300814003305 0 0.0037495137349375 0 0.00260130455423395 0.00412046648997397
"varied" 0.00977485256264051 0.00231878681074062 0.0133243763914258 0 0 0 0.00141082526223715 0 0.00374648766781143 0.00390195683135092 0.000531673095480513
"wales" 0 0.00173909010805547 0 0 0 0.0015300814003305 0.000705412631118573 0.000937378433734375 0 0 0.005183812680935
